comarca,year,pheno_key,flower_cum_et0,flower_cum_precip,flower_max_vpd,flower_mean_tmax,flower_mean_tmin,flower_mean_vpd,flower_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_cum_precip,fruit_set_max_vpd,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_mean_vpd,fruit_set_n_days_vpd_gt2,maturation_cum_et0,maturation_cum_precip,maturation_max_vpd,maturation_mean_tmax,maturation_mean_tmin,maturation_mean_vpd,maturation_n_days_vpd_gt2
Baix Empordà,2021,olive,284.52179490307566,63.95629973524834,2.5530589960691095,23.549623537052327,15.46330339010629,1.5073672566346168,13,331.0027426689312,34.33450194587101,2.7883866590352198,28.557811365035054,20.243572763726068,2.0887061305303654,37,235.6452561605029,275.18535365274084,1.723777610161769,20.56925391635005,13.235178306417396,1.1261203942645859,1
Baix Empordà,2022,olive,335.56046517359556,45.15966575547422,2.7130776857553656,26.29847875354822,17.087401621067425,1.8650817010645004,24,361.9372715938284,30.328803334552028,3.3074335104658426,31.438139834402108,22.247145891878166,2.5435568821317633,54,243.43279379939077,124.26582773787145,2.207709579215316,22.96824811627584,14.974156047712743,1.3435501822877385,11
Baix Empordà,2023,olive,306.4078037626968,73.4265577842882,2.6403957809202785,24.965319200836262,16.2788417480387,1.6898230085622234,14,356.6634643133908,65.01304255417968,3.182350641140285,30.3949453438968,21.74524035360851,2.329609324575443,48,251.6788140022992,112.67008677275794,2.0006111214929994,23.03266104912143,14.678909337996252,1.3691590734991272,3
Baix Empordà,2024,olive,277.44008015390847,94.85754944412116,2.041473618767821,23.04832303505701,15.201857909288226,1.3773901071155696,4,366.8759978819954,29.480773619695565,3.436031657013437,30.676373071942844,21.879757469335527,2.432422645061456,49,226.63900233617846,237.34549565593804,2.2055180949763145,21.3877558421454,14.181598234767376,1.1226204272351437,7
Baix Llobregat,2016,olive,284.0299784334353,89.0557397225184,2.58525990285355,24.437818239571875,13.606957705446106,1.801190964781549,22,319.85850290658584,67.14433195343528,3.2955854810181147,30.22291185226872,18.776535858991235,2.514706341658691,54,192.76100870879387,269.6032669932577,2.6544400220580777,21.39914347191523,12.031429347358698,1.2906597109792775,12
Baix Llobregat,2017,olive,323.3260002242934,50.29622343965478,3.9588227931891344,27.497150414175923,15.383125615679257,2.396700027345114,40,329.782970486494,99.58194097233738,3.7060485772445455,30.869574509196806,19.8920974109398,2.618107217612616,56,190.22610804954866,172.50898473047044,1.943710211016209,20.935652960198375,10.996894208400441,1.2409436773190667,4
Baix Llobregat,2018,olive,266.11622216796667,225.31406328643214,2.716563986789187,24.500001161865715,14.473159255150946,1.6863454101351456,15,304.61277056040154,212.33333391130353,3.8098424912158833,30.618410387983193,19.68992527994093,2.495284205651742,42,186.4969095942388,415.3697531184044,2.0447236351135984,20.977601991462446,12.154914304844127,1.1629593994922187,7
Baix Llobregat,2019,olive,300.488692257391,99.55548571186326,4.159959270818097,24.888336096331336,13.284050802141937,2.066611809322045,26,316.194805888348,131.3691215089457,3.5650300118954346,30.80018798896725,19.592854877834636,2.5607417314815484,52,208.89434927114667,316.01112367312356,2.3412787708062424,21.08580570046808,11.64256283804487,1.3016434548293994,13
Baix Llobregat,2020,olive,268.55151672384756,167.75097445771644,2.3551778457431367,24.593345560377706,14.453998597206404,1.6637610991962568,12,304.32698650934316,110.16717914022945,3.334433931345861,29.790002514007295,19.2065637566436,2.308535587132876,47,198.61079934086945,239.51672654179887,2.1314866384663818,20.467364769573653,10.802145706986087,1.2415865851492591,6
Baix Llobregat,2021,olive,289.7501695918118,97.50663163063301,3.3471465288547955,24.9868614528,14.330918463672429,1.9317469580087774,27,315.3140388970272,83.08921311599653,4.015959680531689,30.2393227844724,19.179607582707874,2.6049757121010106,51,192.9254523413435,299.3378452904692,2.015462389516629,20.581263509725012,11.811677708296164,1.2068268951893082,4
Baix Llobregat,2022,olive,333.8921708394496,96.04465355917503,4.317676393327697,28.133136118070524,15.746449336860207,2.5488397763924184,48,346.63542883687194,181.7333172301237,4.434928673787554,32.38501816452953,20.16149973631915,3.12036261524448,55,202.87161177481735,202.93180294214943,2.0637825374708503,22.238105612921913,12.969267469835163,1.3310139153171558,6
Baix Llobregat,2023,olive,274.641784421648,211.1834712962104,2.6346519983803134,25.0163388877743,14.47504737274043,1.8188449268349234,21,330.7037938400718,107.18973200887162,4.51378653759009,31.534253502724656,20.377554854775592,2.8005815359959105,54,244.69757786333798,122.18049343271109,2.7328381901672363,23.23717728211748,13.24780202311147,1.6348381989939347,30
Baix Llobregat,2024,olive,276.41319886277563,168.66244607587743,2.6597297999779097,24.02496162836078,14.348508269850006,1.6970582381125676,16,319.6636537833207,117.25791564113266,4.134230413200588,30.87001391500986,19.94687894425604,2.594914739706841,48,194.10550736797572,301.69079836316996,2.200938868875795,21.03777339838392,12.734617807541246,1.1947032092015992,9
Baix Penedès,2016,olive,292.46860164848476,50.852897723472765,2.4112778029730397,23.848177560088136,15.159965417289678,1.6291167063376655,14,316.50096314750476,48.02081119335789,2.688284868765071,28.873375274563635,20.351115889177805,2.0496271188482784,36,196.76396532155243,253.56228802481058,2.187290217967871,21.395398243568174,14.338104200880677,1.1206260763073037,8
Baix Penedès,2017,olive,311.16904812212266,48.53376357950111,2.853043766110671,25.564509461411088,16.638486902786532,1.8462207373328285,22,319.3610258967302,53.384749355897064,2.826554887136674,29.218006929370652,21.08784120575676,2.072802335767551,33,213.31503867795755,133.80352118522637,1.945368238043104,21.393352117617138,13.202975253388443,1.2254520852344057,3
Baix Penedès,2018,olive,272.7562938321525,154.4168774205032,2.2386758854708084,23.729492915119224,15.77377576169239,1.4701810430655058,8,299.13204926898925,165.2076573390346,2.988180032213328,29.08117370381145,21.054722999504044,1.9439694884530454,27,195.79806373790325,350.26415526892714,1.931228246810533,21.13069152305861,14.273571178148181,1.052467859478629,3
Baix Penedès,2019,olive,298.111427651488,76.86951327559423,3.1553042134436273,23.73597747771276,14.823029007085593,1.722448047328088,15,313.5992304062019,80.85730750111892,2.8108367274175956,29.455760267726106,21.042262914307507,2.1144197219067355,39,227.91338705450082,219.45059498542668,2.0197812623928595,21.332335529738003,14.136047015041823,1.2086811016596835,4
Baix Penedès,2020,olive,269.38649726137,133.12943873687243,2.056502706398447,23.788951504382133,15.864527916401999,1.4167055856124722,4,316.566907135598,85.72645886707019,2.907362453286866,29.134316103307686,20.839812336586554,2.11028257727037,35,225.252192095805,149.39300612830343,2.0487058537673226,21.228144169532335,13.550156309338632,1.2622345164941087,3
Baix Penedès,2021,olive,282.97847001168884,80.16475515705223,2.7102183917829614,23.70504720350739,15.768515536951444,1.5698620264267813,10,304.8766816507321,76.4280322949867,2.952653448598757,28.43417936280904,20.403387142830763,2.012020096681767,28,202.8473129523057,267.36883225525764,1.7518054274820591,20.7196440593552,13.92067755884816,1.0935604780995123,0
Baix Penedès,2022,olive,311.5589360255046,95.25026884208164,3.035904136391733,25.743517497254796,16.947012600834977,1.8560284819505806,15,330.6223922847248,133.9939712576017,3.239066055826083,30.176696624434825,21.49215517805988,2.327796342667092,42,216.38592917243153,176.35264433591522,1.7943395151306898,22.339139438254612,15.429311349990842,1.1970552871649687,1
Baix Penedès,2023,olive,269.5498656928181,153.47500753275662,2.1366498496091904,23.861941919523428,16.032496685566507,1.4631114056160097,7,316.2056207856392,90.79389451570908,3.220427440549982,29.426010161789062,21.638587613604074,2.0671711589380095,29,255.85719554538178,97.02721714899388,2.133895666605718,22.896469688288622,15.533833729215603,1.4137351044723556,6
Baix Penedès,2024,olive,272.1230803567902,124.47751888716844,2.0800366592451796,22.714719022137857,15.632779543880375,1.340094454936624,4,313.3785108903569,79.31393926046819,3.220803641493657,29.10403291150716,21.305624198288562,2.0524062450686316,28,206.94757363935722,359.7923577613387,2.0734147130826406,20.946927668596317,14.616112377108037,1.0832752215129076,4
Conca de Barberà,2016,olive,304.7072854794803,50.26000086963177,2.552664388353075,22.949699234498993,12.086068834477443,1.7167359338284212,15,338.8019372562169,34.169999696314335,2.997250108288094,28.919726401905365,17.296968006973213,2.406080491073226,54,198.1095289885805,209.1200024560094,2.5274622010701746,19.599453413995334,11.102796127043502,1.12509904314754,8
Conca de Barberà,2017,olive,324.93190523236734,51.6900001000613,3.279675114996465,24.96173962748803,13.6410382708868,2.0143770061567374,26,339.94180427822454,68.56000012159348,3.2010201985152062,28.957972399997868,17.968613258148217,2.3599081874090175,51,220.82090116613875,93.80000046081841,2.160453573537123,19.67140722302302,9.915306789178118,1.2518503637625578,9
Conca de Barberà,2018,olive,271.6347469024813,179.26999975182116,2.546474004046715,22.37940602568927,12.650549550746161,1.4676119903263376,14,320.1856807192322,142.44999790564177,3.408762217295874,28.939200997837837,18.053992488160556,2.2879696707771067,40,194.46577562542882,295.0000009983778,2.20121949707779,19.119506023285695,10.987704591446585,1.033484166992489,10
Conca de Barberà,2019,olive,311.2652260435475,72.06000102311373,3.6671436214664026,22.946153591701222,11.699140761919024,1.8506269112634983,18,331.8464471588473,103.62999959848821,3.333551105407111,29.155454495435787,17.941370080201118,2.408671994421188,46,227.17346521767814,231.73999874666333,2.199545912794739,19.30797357560587,10.841876310716865,1.1885618958609703,11
Conca de Barberà,2020,olive,274.3698164138159,140.35999935492873,2.194524837836822,22.615881776003363,12.86099894447172,1.4795999659723145,6,341.0935188592475,98.03000146523118,3.4842800912245515,29.13447848017285,17.7946494037376,2.5102071468607337,53,224.3564505902642,110.47000121511519,2.084895534620148,19.106077228703843,10.301452835410057,1.1936399869540368,7
Conca de Barberà,2021,olive,292.17479914780887,76.74999922886491,2.968950394916632,22.725438989177622,12.785557865877301,1.6652569897478207,14,323.15487926910936,68.16000084020197,3.4931825066286413,27.91364632328702,17.37029841134118,2.2502963354057033,41,197.95121000287452,212.90999818220735,1.707843593240058,18.484416777600018,10.584057519187374,1.0298624506625673,0
Conca de Barberà,2022,olive,327.82590105680316,73.78999939374626,3.522341397743499,25.383328220703465,14.134956266743972,2.1019270179785923,29,345.6869920737952,147.23000056482852,3.6376507722013236,29.92225836647218,18.462128219592774,2.6350721611259638,51,217.95183877890207,147.5600000154227,1.8658926439013246,20.440428468201898,12.410018943544856,1.1611116895917297,2
Conca de Barberà,2023,olive,273.6299473833687,158.0899976864457,2.317237667044455,22.632939171778652,12.962030377112018,1.5019706276255962,11,341.8831164746964,52.64000008814037,3.7494576303351397,29.273794676787354,18.824898672659497,2.4369306636332593,44,252.9529718394189,90.54999994300306,2.347261872127701,20.95989659395989,12.460997229986697,1.3536008393192736,9
Conca de Barberà,2024,olive,292.40106223014743,77.4399997331202,2.5623160540001058,22.18971456393985,12.740169091137137,1.5604802694961877,11,334.0105836291163,67.58999908715487,3.6885925385962453,28.9892588996536,18.348778809388094,2.4022108169756553,41,202.21969599420314,318.9000023100525,2.030966369560594,18.486233725268743,11.503336060925664,0.961699271524297,4
Garrigues,2016,olive,346.00864361260125,49.140649874331515,3.188932271965733,25.018616306594964,13.283945690536592,2.1248315527659702,36,391.5915854873089,16.60503190847041,3.797002629008206,31.34105003501291,18.47694397028749,3.0699185978678964,61,225.8256970802898,182.87158460191125,3.1730787340262823,20.953864709953596,11.612846173946307,1.366749603114158,17
Garrigues,2017,olive,365.3335480053881,55.48165711928528,3.876394089649533,27.124966883695702,14.695427478170052,2.4710785959057318,44,386.08003917861146,48.676706682501965,3.9915504666985164,31.042648013673585,19.00027378189109,2.9202863318232155,58,252.29450551641722,57.860817573735176,2.5431038372201593,21.18974440681876,10.412629227066256,1.5142948683681494,20
Garrigues,2018,olive,310.8552314150856,140.16394510572596,3.356166502738297,24.57270922591425,13.818903995224414,1.9069803043233924,20,377.5979704429295,79.71917812165134,4.227526416412925,31.621204337500238,19.27100453224996,3.056019636083885,58,220.30425870904995,253.1259358211232,2.7035114683646553,20.53546058393449,11.593954431975382,1.2802522573854611,17
Garrigues,2019,olive,358.30737471252627,60.05269277490307,4.426709174213017,25.273090365997863,12.701397023104931,2.323569510416892,40,384.0983206285114,75.32219867168891,4.215241537561935,31.45534930889007,18.97322197124082,3.0604602425070526,59,253.88852130740128,174.57261703395085,2.735990826482836,20.775159358109455,11.48851647483174,1.4596188605833156,28
Garrigues,2020,olive,314.5081109796571,122.32832147812931,2.8809131365594474,24.806213671501123,14.087802828579454,1.912743728273669,27,393.5398008862567,50.46003754616651,4.129145268652148,31.285519390656958,18.9149182288135,3.1077216544373463,58,245.76596997179158,88.4427594301766,2.632727946463374,20.37532469181225,10.956262846167531,1.3953534510042351,17
Garrigues,2021,olive,336.83964084707554,53.13718360892364,3.559103423572464,25.06724370469176,14.059210397325028,2.1492460095568178,31,377.697294262685,49.08050986263399,4.304193378274485,30.24052721803256,18.4976358995485,2.8815504662964107,55,223.90884205077984,174.63118534196954,2.0920502408139616,19.850208647345415,11.179424903477594,1.2528877039628459,7
Garrigues,2022,olive,377.2750669750717,50.8980880538821,4.432803903176561,27.96937028211479,15.437618889090764,2.7023771972401542,49,391.79083599952264,138.6746594215427,4.327012786483658,32.09176464960686,19.576596000809953,3.220097487238814,60,247.55114964291565,99.58899139462868,2.5009183707313203,22.005337373824226,13.294822638271368,1.4477749861196407,18
Garrigues,2023,olive,321.1584609778133,125.34632635118781,3.2392712838671964,25.14075860055335,14.356203576256492,2.0334611082110006,29,400.4999793047347,29.669286821106127,4.705425228716367,31.586578630282972,20.085167096503564,3.1182311783854693,57,264.8175270582591,84.35729355156447,2.7520618246805144,22.183814960423177,13.197952000810046,1.5354385406811166,21
Garrigues,2024,olive,344.80076449298593,62.946271210517104,3.2464327275998976,24.809689318783672,13.951103821241814,2.0924334093708468,33,391.27629144203553,55.51234221836102,4.455789590301655,31.44513237808645,19.588270922660485,3.082356502211331,58,219.28527320428373,276.3166085239741,2.2461461576816086,19.630420950912942,12.192942352553645,1.1062069410759738,9
Montsià,2016,olive,310.8210050194363,65.4377991575258,2.6528413871837846,24.17910786506673,14.410378583282707,1.7844620827001363,21,336.70203460862314,22.338182442553048,3.105421994076427,29.71506601945891,19.390701763576946,2.4445216492516666,52,216.2724068796411,236.36147099551803,2.657047542094972,21.58497023965378,13.503393465475206,1.2902031194134187,9
Montsià,2017,olive,311.7212400841345,93.09196763026073,2.6573973399989006,25.48959176775471,15.366106243358592,1.8360224544322687,22,327.9640722215756,55.98905728285219,2.9577676070847585,29.287507600205316,19.592432800957504,2.1837101193739334,34,263.11443485272554,63.230763260799286,2.4727361099453153,22.1228372907922,12.58585899571613,1.546646989027091,19
Montsià,2018,olive,284.66532894681944,166.25354238366492,2.6770081959327903,23.865582480581253,14.6868349439842,1.6151119626178194,14,320.7391098970413,91.65388483809824,3.315515580952066,30.00041510974039,19.781059813792496,2.382483998342282,46,214.67844011852537,334.5267966393433,2.4627801775413456,21.24777170764111,13.473172109854474,1.2348883155850174,12
Montsià,2019,olive,319.72465844360045,54.687918383468585,3.1734612244261067,24.18284211071203,13.928866227985816,1.884661424321065,19,328.4335753973388,94.00900128618714,3.252021427923862,29.71467486213537,19.649018943449395,2.3497256979894194,51,249.34955178847179,168.30933105320955,2.3434402119948308,21.538044313260716,13.379971789067778,1.39751739765674,16
Montsià,2020,olive,271.76883011222895,168.87825790962808,2.0338210479805383,23.52916385339691,14.758603474884604,1.4369513303416959,6,331.990114933039,46.165349089871874,2.989493246791578,29.321992354839814,19.357968157087196,2.3171667246865915,50,240.1281630253194,163.31562577483075,2.3339273280393735,21.264459931385733,12.711051475559234,1.3833879786230736,12
Montsià,2021,olive,284.63361623052697,68.04809425222386,2.8000261292063757,23.96378593353618,14.732031957044258,1.7093870044048705,17,317.93745600394044,92.91228576049221,3.188639754600627,28.64879667764401,19.212397858272404,2.207809909610501,37,216.6889011426863,292.3884979768005,1.7651212819749584,20.220430170946727,12.99566986671156,1.138888119744634,0
Montsià,2022,olive,318.17325731526665,103.06950814999006,3.223544102963408,25.915792379563428,15.741561567053456,1.9716448175770473,23,344.9055785384887,100.84860662781601,3.7595440529780757,30.825238536387136,20.34553205966127,2.6543841284109972,53,226.90121250262445,182.89375452470205,2.2458051163998296,22.289475004482092,14.645215482758681,1.312403438157468,10
Montsià,2023,olive,292.802371484037,148.1791145093976,2.594916179937563,24.280224801971354,15.075831884237973,1.7182504747132803,17,346.50153549094114,46.04198941687929,3.6961878980721,29.89027847953238,20.440250393521513,2.3725517385253663,43,244.26369762162886,131.49613014065685,1.9755629574214641,22.699799109326566,14.533151922118604,1.408862851787694,3
Montsià,2024,olive,302.7096822651741,76.34637413672952,2.4484524488651154,24.04652750519246,14.879451035823527,1.7323389738456207,13,336.31124327363466,79.05038202871089,3.45896047168585,29.647659948453764,20.145370849498182,2.3249835216535115,39,215.8846882403654,532.2959815428815,2.2156750988317038,20.80292123395561,13.890876086356696,1.1337525924107141,8
Noguera,2016,olive,336.4470939978518,82.48428194283358,3.796932051421907,26.042669997899,13.831939965899053,2.3486160802298732,43,378.42261265773476,29.20688997502527,4.307966197447041,32.7375209614391,19.750818628308274,3.485960452903074,61,212.95975476832078,255.98423877649174,3.457476706287795,21.039332561209484,11.5533449411709,1.4534378148746003,22
Noguera,2017,olive,352.8501909292638,79.30093262135696,4.5992583258351925,28.27677672653915,15.54126789724738,2.75903733455364,47,388.53950063519784,62.905603126986286,4.622162409297267,32.67274283905065,20.02952771312264,3.444161427587706,61,227.10340493380016,87.23107056038488,2.723749108026254,21.27233868796035,10.055907980895327,1.5877106134571992,23
Noguera,2018,olive,290.2390291474432,206.85766229080264,3.207269402682507,25.234185673352535,14.445587103059616,1.9589555540080832,20,353.1697487424062,117.19588768402666,4.534648406130507,31.97050176818521,19.720789245974878,3.1455326247797633,59,205.78626457680167,288.7491228806128,2.7222101562494383,20.70723259474705,11.59654007551768,1.3431586272426197,23
Noguera,2019,olive,357.4059355582093,69.42200074600056,5.299031973173539,26.81590038595317,13.556099576938106,2.7146688989523478,44,372.79942711347707,102.23724764628865,4.8300737598499754,32.504121442634585,19.965744570680474,3.3820823152569575,57,231.83121119303098,196.64867722283884,2.875730271025778,20.832242792604294,11.220631622035944,1.5216124638124866,30
Noguera,2020,olive,302.924183910996,213.89727702463392,3.035566835385945,25.74417903031222,14.772581618468204,2.0703247093619,34,370.7175160584668,84.24251742591993,4.703161503812327,32.24917734278919,19.893011339129245,3.3795671263773257,59,220.4977095106439,158.02659918816772,2.6970084570770854,20.004961679758264,10.636999498476136,1.3697674207810173,16
Noguera,2021,olive,325.68543679938915,95.55206373737232,3.7342565584385308,25.912971972634647,14.603640761051029,2.299734964752843,39,376.9880498725006,77.20745212324451,4.882587733111527,31.676758744142806,19.45881431201565,3.296381183555917,57,208.24256401122307,179.6637391846643,2.2235266020534685,20.125519110223365,11.101522189293268,1.3365566940438915,8
Noguera,2022,olive,389.33663970834414,63.962570143769995,5.443716700892121,30.202206516546553,16.799181781981623,3.3357177754465654,55,396.01375983830616,125.24005515938823,5.188714301787684,33.818436035985634,20.791210836615274,3.7931340319003444,61,229.80141739360477,159.94112842267535,2.6394258453007384,21.869379965651174,12.85454840759478,1.4852948643519148,21
Noguera,2023,olive,313.92919558953514,147.65241409889305,3.544063230811179,26.457602353238446,15.308789867291758,2.320214442071075,40,390.60934573971826,127.50363815162983,5.204533212452353,32.74429456483679,20.91915652638216,3.4410510776390653,58,234.71216948839984,130.24229246171143,3.0076540982874924,21.797508851687088,13.003714282316263,1.518140564060432,27
Noguera,2024,olive,327.3769625438992,122.78620308258763,3.696022969645228,25.445171397311498,14.469206879608652,2.206786145499536,34,386.73175282242977,48.88725109329131,5.347055583071689,33.20747875577548,21.017546986970387,3.65570424254349,58,199.09917324666807,376.2395003764784,2.2920495041357873,19.694384295783667,12.09358658333456,1.1425420918455664,11
Pallars Jussà,2016,olive,266.5354838207343,135.12272084230003,2.941086035814368,22.54431103244392,10.613281082877963,1.7483868456827891,16,301.91797615977225,62.26826322349772,3.491487337081043,28.955938842712193,15.997510496011882,2.6096698580787763,56,169.31352368193814,279.712104334498,2.6405271425688044,18.912905841616634,8.495081066572425,1.2716085621007711,8
Pallars Jussà,2017,olive,278.23297817609955,112.42805767255008,3.4633678039178633,24.588123623702316,12.040591845257179,2.0142900445209113,21,309.15201835832295,90.18218701525679,3.738202208700266,29.37233169143898,16.615880610009977,2.7356724316133887,51,181.7428591966126,104.31940558497217,2.228349357699039,19.324844447036106,7.5144641545547515,1.431823750961851,15
Pallars Jussà,2018,olive,239.78755041747627,303.6873892735924,2.1848838094024083,21.771066377898602,11.182989374143284,1.4280124629888553,10,284.5109106538493,130.32160054464867,3.2335706233133226,28.124741373208373,15.973160463447908,2.2903431133901226,44,170.06067734453032,350.0078002815306,2.21909618499198,18.525636064369138,8.58725060232728,1.1781041678590998,9
Pallars Jussà,2019,olive,281.2488141250428,112.72635471841781,4.052518605712968,23.117378019320626,10.278672719421355,2.0160177447645493,24,302.394766629565,134.4166210368294,3.7607918216147582,29.075537655727388,16.51454054849625,2.6279876816653474,53,181.83344484367288,215.2638600940325,2.524393222832991,18.6533965815895,7.9674614427274415,1.3393666700522249,21
Pallars Jussà,2020,olive,246.0480710755465,281.77059997144613,2.2986726219587013,22.376185598781994,11.48985027989206,1.529980859023336,10,296.4693644234674,122.34361445056082,3.4038638327336592,28.200550898051088,15.990285664088995,2.4254101100256893,47,166.1230854668352,203.99532162879015,2.028795679217545,17.69272672963635,7.421685135413408,1.150411093991288,6
Pallars Jussà,2021,olive,251.77896253556037,150.22873780923513,2.4251121211804865,21.838839635266293,10.674585358222748,1.5638517757108432,9,297.8784625135075,113.73143454370154,3.622837325696164,28.002885448517368,15.857285834424514,2.4598061253688805,45,167.10521333370517,224.7680226894209,1.892984661145522,17.884578822556946,8.099818691948686,1.1537988331645588,2
Pallars Jussà,2022,olive,308.350479228875,105.65843286296571,4.383195609180109,26.52351729130863,13.029755290389787,2.5485953393651943,46,320.84660019060885,140.38075544982357,4.418242595779155,30.810192254329827,17.24797085822573,3.1007980638046435,57,176.93094810787994,212.18441587322448,2.2043381108911135,19.551391695757033,9.472933870257577,1.2972951516211277,9
Pallars Jussà,2023,olive,255.8883173912287,207.12381897550023,2.76724056150099,22.973710789071617,11.600890744115148,1.7808071277261066,17,316.02301156824416,143.8399995053463,4.2829669501404,29.722057886761956,17.371233317092877,2.8000098751101405,53,181.2272193143924,195.26396259158665,2.4513963027944294,19.66990727704377,9.755851561167251,1.3249710084401845,19
Pallars Jussà,2024,olive,254.98870176080047,192.868458022681,2.4947095606606355,21.622218502613624,10.853894378375028,1.5514468528354572,13,314.4073218798612,74.89017929413234,4.24444717098535,29.913737416326043,17.391862124473327,2.870193269487433,53,159.57446389460563,381.0959851932424,2.0484186935977524,17.86224709495503,9.032970238969737,1.0528548400815838,6
Pla d'Urgell,2016,olive,358.87521743774414,58.09999932721257,3.9948597303045483,27.333343117508143,14.052298735944351,2.6034168568231464,48,397.04076194763184,22.72999981790781,4.538286796226638,33.814951088215395,19.627822713561923,3.740356777919612,62,228.3413372039795,199.0600009560585,3.7705916084548434,22.293855306594985,11.736802861969297,1.6073205783646234,25
Pla d'Urgell,2017,olive,380.0316541194916,59.11999911442399,4.982934450431513,29.806727787077815,15.857294913742763,3.1244472980986435,54,403.0682234764099,59.48999951593578,5.032136573333725,33.74563926944649,20.126294373560658,3.6910036877961145,62,248.1348291039467,65.82999951764941,2.9560801439714526,22.46216645711439,10.32304218417053,1.741038926971157,35
